0,42
1,56
2,67
3,75
4,79
5,88
6,94
7,94
8,99
9,102
10,105
11,107
12,113
13,118
14,121
15,125
16,128
17,136
18,141
19,144
20,145
21,147
22,151
23,155
24,159
25,162
26,164
27,170
28,177
29,182
30,183
31,185
32,189
33,196
34,201
35,204
36,210
37,215
38,216
39,221
40,224
41,227
42,229
43,233
44,234
45,237
46,240
47,242
48,243
49,245
50,248
51,249
52,251
53,251
54,251
55,251
56,256
57,258
58,260
59,260
60,260
61,261
62,261
63,265
64,266
65,269
66,269
67,273
68,274
69,278
70,278
71,279
72,282
73,288
74,290
75,291
76,293
77,293
78,296
79,299
80,300
81,301
82,305
83,309
84,309
85,310
86,311
87,313
88,313
89,316
90,317
91,318
92,319
93,320
94,321
95,322
96,323
97,325
98,328
99,331
100,333
101,339
102,343
103,343
104,343
105,343
106,343
107,344
108,346
109,348
110,350
111,352
112,355
113,358
114,361
115,363
116,367
117,370
118,370
119,372
120,373
121,373
122,375
123,378
124,380
125,380
126,380
127,381
128,381
129,385
130,386
131,388
132,388
133,388
134,390
135,392
136,393
137,393
138,395
139,395
140,398
141,399
142,400
143,400
144,401
145,403
146,406
147,406
148,406
149,406
150,406
151,406
152,407
153,409
154,411
155,411
156,413
157,414
158,419
159,420
160,420
161,420
162,421
163,421
164,423
165,424
166,427
167,428
168,431
169,431
170,431
171,431
172,432
173,434
174,441
175,441
176,441
177,443
178,444
179,444
180,445
181,446
182,446
183,446
184,447
185,448
186,448
187,451
188,452
189,452
190,452
191,456
192,457
193,458
194,460
195,460
196,461
197,461
198,461
199,462
200,462
201,462
202,462
203,462
204,464
205,464
206,464
207,465
208,466
209,466
210,466
211,468
212,470
213,470
214,470
215,471
216,473
217,474
218,475
219,476
220,478
221,478
222,478
223,478
224,480
225,480
226,480
227,480
228,480
229,481
230,481
231,481
232,482
233,483
234,483
235,483
236,483
237,484
238,485
239,486
240,486
241,487
242,487
243,488
244,488
245,489
246,490
247,490
248,490
249,490
250,491
251,492
252,492
253,492
254,493
255,493
256,493
257,494
258,494
259,494
260,494
261,495
262,496
263,498
264,499
265,500
266,501
267,504
268,504
269,504
270,504
271,506
272,507
273,507
274,508
275,508
276,508
277,508
278,508
279,510
280,512
281,514
282,515
283,515
284,515
285,516
286,517
287,517
288,517
289,517
290,518
291,518
292,518
293,518
294,519
295,519
296,519
297,520
298,520
299,520
300,521
301,521
302,522
303,522
304,522
305,523
306,523
307,523
308,524
309,526
310,526
311,529
312,529
313,529
314,529
315,529
316,532
317,532
318,534
319,536
320,536
321,536
322,537
323,537
324,538
325,538
326,538
327,540
328,541
329,542
330,542
331,542
332,542
333,543
334,543
335,545
336,546
337,547
338,549
339,549
340,549
341,551
342,551
343,552
344,553
345,555
346,555
347,555
348,556
349,556
350,556
351,556
352,556
353,556
354,556
355,557
356,557
357,558
358,558
359,559
360,559
361,559
362,560
363,560
364,560
365,560
366,560
367,560
368,561
369,561
370,562
371,563
372,563
373,563
374,563
375,563
376,563
377,563
378,563
379,563
380,563
381,563
382,564
383,564
384,565
385,565
386,566
387,566
388,567
389,567
390,567
391,567
392,568
393,568
394,570
395,570
396,571
397,571
398,572
399,573
400,574
401,574
402,574
403,574
404,574
405,574
406,574
407,574
408,575
409,575
410,576
411,578
412,579
413,579
414,579
415,579
416,579
417,579
418,581
419,581
420,581
421,581
422,581
423,581
424,581
425,581
426,581
427,581
428,581
429,581
430,581
431,581
432,581
433,582
434,582
435,582
436,583
437,583
438,583
439,584
440,584
441,584
442,584
443,584
444,584
445,584
446,584
447,584
448,585
449,585
450,586
451,586
452,586
453,586
454,586
455,586
456,586
457,587
458,587
459,587
460,588
461,588
462,588
463,588
464,589
465,590
466,590
467,590
468,590
469,590
470,591
471,593
472,593
473,593
474,593
475,593
476,593
477,593
478,593
479,593
480,593
481,593
482,593
483,595
484,595
485,596
486,596
487,596
488,597
489,597
490,598
491,598
492,598
493,598
494,598
495,598
496,598
497,598
498,598
499,599
500,599
501,599
502,599
503,599
504,600
505,600
506,600
507,600
508,600
509,600
510,600
511,600
512,600
513,600
514,601
515,602
516,602
517,602
518,602
519,602
520,602
521,603
522,603
523,604
524,605
525,605
526,606
527,606
528,606
529,606
530,608
531,608
532,609
533,609
534,609
535,612
536,612
537,612
538,612
539,612
540,612
541,613
542,613
543,613
544,613
545,613
546,614
547,615
548,615
549,615
550,616
551,616
552,617
553,617
554,619
555,620
556,620
557,620
558,620
559,620
560,621
561,621
562,621
563,621
564,621
565,621
566,621
567,622
568,622
569,622
570,622
571,622
572,622
573,622
574,623
575,623
576,623
577,623
578,623
579,623
580,623
581,623
582,623
583,623
584,623
585,623
586,623
587,623
588,623
589,623
590,624
591,624
592,624
593,624
594,624
595,625
596,625
597,625
598,625
599,625
600,625
601,625
602,625
603,625
604,625
605,625
606,625
607,625
608,625
609,626
610,626
611,627
612,627
613,627
614,628
615,628
616,628
617,628
618,628
619,628
620,629
621,629
622,629
623,629
624,630
625,630
626,631
627,631
628,631
629,632
