0,52
1,71
2,84
3,90
4,106
5,112
6,119
7,124
8,131
9,138
10,143
11,148
12,150
13,155
14,157
15,159
16,168
17,180
18,182
19,187
20,193
21,194
22,199
23,204
24,210
25,214
26,217
27,221
28,225
29,229
30,231
31,233
32,237
33,241
34,246
35,250
36,252
37,253
38,254
39,257
40,258
41,261
42,263
43,267
44,270
45,274
46,280
47,282
48,283
49,286
50,287
51,288
52,289
53,290
54,293
55,298
56,300
57,300
58,300
59,302
60,305
61,308
62,310
63,313
64,314
65,315
66,315
67,318
68,320
69,324
70,331
71,332
72,334
73,337
74,338
75,340
76,342
77,344
78,344
79,347
80,348
81,348
82,349
83,351
84,352
85,354
86,356
87,356
88,360
89,361
90,362
91,365
92,366
93,366
94,366
95,369
96,369
97,370
98,373
99,374
100,375
101,376
102,377
103,377
104,380
105,380
106,383
107,384
108,384
109,385
110,386
111,386
112,386
113,387
114,389
115,391
116,392
117,392
118,392
119,392
120,393
121,395
122,396
123,399
124,399
125,401
126,401
127,403
128,403
129,404
130,405
131,408
132,408
133,408
134,410
135,410
136,411
137,413
138,414
139,414
140,414
141,415
142,415
143,415
144,415
145,416
146,417
147,417
148,417
149,419
150,420
151,420
152,421
153,425
154,426
155,427
156,427
157,427
158,427
159,428
160,429
161,431
162,433
163,434
164,434
165,434
166,435
167,435
168,436
169,437
170,438
171,440
172,441
173,442
174,442
175,443
176,443
177,444
178,445
179,446
180,447
181,447
182,448
183,449
184,450
185,452
186,452
187,453
188,454
189,454
190,455
191,456
192,456
193,458
194,458
195,459
196,459
197,459
198,459
199,460
200,461
201,461
202,461
203,461
204,461
205,463
206,463
207,463
208,464
209,465
210,466
211,467
212,467
213,467
214,468
215,468
216,468
217,468
218,469
219,469
220,471
221,471
222,471
223,471
224,472
225,472
226,472
227,472
228,472
229,473
230,473
231,475
232,475
233,475
234,475
235,476
236,477
237,477
238,477
239,477
240,478
241,478
242,479
243,479
244,480
245,481
246,482
247,483
248,484
249,485
250,486
251,486
252,487
253,488
254,488
255,490
256,491
257,492
258,492
259,493
260,493
261,493
262,493
263,493
264,493
265,494
266,495
267,495
268,495
269,495
270,496
271,496
272,496
273,497
274,498
275,499
276,499
277,499
278,499
279,499
280,499
281,499
282,499
283,500
284,501
285,501
286,501
287,502
288,502
289,504
290,504
291,504
292,504
293,505
294,505
295,505
296,506
297,506
298,506
299,506
300,506
301,507
302,508
303,508
304,508
305,509
306,509
307,509
308,509
309,509
310,509
311,509
312,509
313,509
314,509
315,509
316,510
317,510
318,511
319,511
320,511
321,511
322,512
323,512
324,512
325,512
326,512
327,512
328,513
329,513
330,514
331,515
332,515
333,515
334,515
335,515
336,515
337,515
338,515
339,515
340,515
341,516
342,516
343,517
344,517
345,517
346,517
347,518
348,518
349,518
350,518
351,518
352,520
353,520
354,520
355,520
356,520
357,521
358,522
359,522
360,522
361,522
362,522
363,522
364,522
365,523
366,523
367,523
368,523
369,523
370,523
371,523
372,523
373,524
374,525
375,525
376,525
377,525
378,525
379,526
380,526
381,526
382,526
383,527
384,527
385,528
386,528
387,528
388,528
389,528
390,528
391,529
392,531
393,531
394,532
395,532
396,533
397,533
398,534
399,534
400,534
401,535
402,535
403,535
404,535
405,535
406,536
407,537
408,537
409,537
410,537
411,538
412,538
413,538
414,540
415,540
416,540
417,540
418,541
419,542
420,542
421,544
422,545
423,545
424,545
425,545
426,545
427,545
428,546
429,547
430,548
431,548
432,550
433,550
434,551
435,552
436,552
437,553
438,554
439,554
440,554
441,554
442,554
443,554
444,556
445,556
446,557
447,558
448,558
449,558
450,558
451,558
452,558
453,559
454,559
455,560
456,560
457,561
458,561
459,562
460,562
461,562
462,562
463,562
464,562
465,562
466,563
467,563
468,563
469,563
470,563
471,563
472,563
473,564
474,564
475,564
476,564
477,564
478,565
479,565
480,565
481,566
482,566
483,566
484,566
485,566
486,566
487,566
488,566
489,567
490,567
491,567
492,567
493,567
494,567
495,567
496,567
497,567
498,567
499,567
500,568
501,568
502,568
503,568
504,569
505,569
506,569
507,569
508,569
509,570
510,570
511,571
512,572
513,572
514,572
515,573
516,573
517,573
518,573
519,574
520,574
521,574
522,575
523,576
524,576
525,576
526,576
527,577
528,577
529,578
530,578
531,579
532,579
533,580
534,580
535,580
536,581
537,582
538,582
539,583
540,585
541,585
542,585
543,585
544,585
545,586
546,586
547,587
548,587
549,587
550,588
551,588
552,588
553,589
554,589
555,591
556,592
557,593
558,594
559,595
560,596
561,597
562,597
563,600
564,600
565,601
566,601
567,603
568,603
569,603
570,603
571,603
572,603
573,604
574,605
575,605
576,605
577,607
578,607
579,607
580,608
581,609
582,609
583,611
584,611
585,611
586,611
587,612
588,612
589,613
590,613
591,613
592,613
593,613
594,613
595,614
596,614
597,616
598,616
599,618
600,619
601,619
602,620
603,620
604,620
605,620
606,620
607,620
608,622
609,622
610,622
611,623
612,623
613,623
614,624
615,624
616,624
617,626
618,626
619,626
620,627
621,628
622,628
623,629
624,629
625,630
626,632
