0,0.00158228
7.52272e-06,0.00158228
2.25682e-05,0.00158228
7.0212e-05,0.00316456
0.000157977,0.00791139
0.000280848,0.0158228
0.000448856,0.0221519
0.000719673,0.0253165
0.00115098,0.0379747
0.00176032,0.0537975
0.00264047,0.0759494
0.00392435,0.0870253
0.00557935,0.101266
0.00776595,0.10443
0.0104942,0.121835
0.013902,0.134494
0.0179768,0.156646
0.0228791,0.170886
0.0284936,0.202532
0.035106,0.221519
0.0427591,0.240506
0.0511419,0.264241
0.0608312,0.286392
0.0712251,0.310127
0.0829706,0.329114
0.0956965,0.35443
0.109295,0.381329
0.124162,0.408228
0.140133,0.428797
0.157275,0.450949
0.174983,0.481013
0.194121,0.506329
0.21425,0.533228
0.23498,0.572785
0.257267,0.594937
0.279923,0.617089
0.303459,0.65981
0.327802,0.696203
0.352858,0.712025
0.378704,0.737342
0.404617,0.753165
0.430623,0.764241
0.457115,0.783228
0.483791,0.803797
0.510394,0.822785
0.536811,0.844937
0.5628,0.865506
0.58846,0.879747
0.614348,0.889241
0.639358,0.89557
0.664096,0.903481
0.687205,0.920886
0.710127,0.927215
0.731803,0.936709
0.752523,0.94462
0.773037,0.954114
0.791944,0.954114
0.809735,0.962025
0.826877,0.968354
0.842549,0.969937
0.857923,0.974684
0.87184,0.977848
0.885213,0.982595
0.897149,0.984177
0.908403,0.987342
0.918647,0.992089
0.928115,0.992089
0.936902,0.995253
0.94521,0.995253
0.952241,0.996835
0.958786,0.996835
0.964686,0.998418
0.969819,0.998418
0.974493,0.998418
0.978661,0.998418
0.982194,0.998418
0.985228,0.998418
0.987781,0.998418
0.99004,0.998418
0.992084,0.998418
0.993706,0.998418
0.995038,0.998418
0.996015,1
0.996921,1
0.99765,1
0.998277,1
0.998761,1
0.99912,1
0.999363,1
0.999551,1
0.999664,1
0.999757,1
0.999827,1
0.999882,1
0.999937,1
0.999965,1
0.999977,1
0.999987,1
0.999992,1
0.999995,1
