1,1,0
2,0.85,0.15
3,0.633333,0.366667
4,0.6,0.4
5,0.62,0.38
6,0.566667,0.433333
7,0.528571,0.471429
8,0.5375,0.4625
9,0.488889,0.511111
10,0.5,0.5
