0.998942917548,1.0
0.998942917548,1.0
0.996828752643,1.0
0.99577167019,1.0
0.99577167019,0.999061032864
0.99577167019,0.999061032864
0.993657505285,0.999061032864
0.991543340381,0.998122065728
0.990486257928,0.997183098592
0.989429175476,0.996244131455
0.986257928118,0.996244131455
0.985200845666,0.995305164319
0.983086680761,0.994366197183
0.980972515856,0.993427230047
0.978858350951,0.989671361502
0.976744186047,0.985915492958
0.974630021142,0.984037558685
0.971458773784,0.983098591549
0.969344608879,0.980281690141
0.968287526427,0.980281690141
0.96511627907,0.979342723005
0.958773784355,0.979342723005
0.957716701903,0.97558685446
0.954545454545,0.970892018779
0.952431289641,0.969014084507
0.949260042283,0.967136150235
0.946088794926,0.96338028169
0.938689217759,0.96338028169
0.937632135307,0.961502347418
0.935517970402,0.960563380282
0.928118393235,0.953990610329
0.924947145877,0.949295774648
0.92177589852,0.946478873239
0.912262156448,0.938028169014
0.902748414376,0.931455399061
0.894291754757,0.923943661972
0.88689217759,0.920187793427
0.884778012685,0.916431924883
0.877378435518,0.908920187793
0.872093023256,0.898591549296
0.854122621564,0.891079812207
0.84355179704,0.884507042254
0.835095137421,0.8779342723
0.832980972516,0.870422535211
0.822410147992,0.861971830986
0.811839323467,0.852582159624
0.803382663848,0.846948356808
0.788583509514,0.839436619718
0.774841437632,0.831924882629
0.764270613108,0.823474178404
0.751585623679,0.81220657277
0.738900634249,0.803755868545
0.72621564482,0.791549295775
0.710359408034,0.781220657277
0.694503171247,0.767136150235
0.678646934461,0.755868544601
0.663847780127,0.734272300469
0.650105708245,0.719248826291
0.624735729387,0.710798122066
0.616279069767,0.69014084507
0.599365750529,0.669483568075
0.581395348837,0.646948356808
0.561310782241,0.631924882629
0.546511627907,0.611267605634
0.527484143763,0.586854460094
0.501057082452,0.572769953052
0.484143763214,0.554929577465
0.461945031712,0.531455399061
0.445031712474,0.510798122066
0.419661733615,0.4779342723
0.392177589852,0.453521126761
0.363636363636,0.437558685446
0.338266384778,0.406572769953
0.31289640592,0.382159624413
0.282241014799,0.348356807512
0.257928118393,0.3220657277
0.235729386892,0.303286384977
0.205073995772,0.262910798122
0.181818181818,0.229107981221
0.150105708245,0.201877934272
0.122621564482,0.176525821596
0.0983086680761,0.147417840376
0.0761099365751,0.120187793427
0.0644820295983,0.0976525821596
0.0570824524313,0.0760563380282
0.0454545454545,0.0572769953052
0.0348837209302,0.0413145539906
0.0295983086681,0.0300469483568
0.0200845665962,0.0206572769953
0.014799154334,0.01220657277
0.0116279069767,0.0112676056338
0.00739957716702,0.0056338028169
0.00422832980973,0.0037558685446
0.00317124735729,0.00281690140845
0.00211416490486,0.00281690140845
0.00105708245243,0.00093896713615
0.0,0.00093896713615
0.0,0.00093896713615
0.0,0.00093896713615
0.0,0.00093896713615
